product_name,version,page_count,est_images,doc_names,last_modified,last_modified_year,current_or_legacy,l3_url
TIBCO OpenSpirit® ArcGIS Extension 2010,,1,0,Release Notes,2025-02-24,2025,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-openspirit-arcgis-extension-2010.xml
TIBCO Statistica® Document Management System,13.3.0,1,0,Statistica™ Document Management System Documentation Site,2019-01-28,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-statistica-document-management-system-13-3-0.xml
TIBCO® Cloud MDM,2.0.1,1,0,Provisioning and Configuration Guide,2017-06-01,2017,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-cloud-mdm-2-0-1.xml
TIBCO Spotfire® Metrics Modeler,6.5.1,1,0,,2016-08-17,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-metrics-modeler-6-5-1.xml
,,0,0,,2018-05-31,2018,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-live-datamart-standard-edition-2-2-4.xml
,,0,0,,2016-10-19,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-lead-discovery-2-1.xml
,,0,0,,2025-12-24,2025,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-webfocus-reporting-server-9-1-4.xml
,,0,0,,2016-08-17,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-lead-discovery-4-5-0.xml
,,0,0,,2020-10-20,2020,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-foresight-operational-monitor-5-3-0.xml
,,0,0,,2021-07-28,2021,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-omni-healthdata-business-release-2021-2-0.xml
,,0,0,,2021-09-28,2021,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-omni-healthdata-business-release-2021-3-0.xml
,,0,0,,,,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-flogo-connector-for-redis-1-3-0.xml
,,0,0,,2019-10-08,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-mdm-for-retail-1-1-0.xml
,,0,0,,2021-11-15,2021,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-omni-healthdata-business-release-2021-4-0.xml
,,0,0,,2020-01-28,2020,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-mdm-for-retail-1-2-0.xml
,,0,0,,2022-03-29,2022,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-omni-healthdata-business-release-2022-1-0.xml
,,0,0,,2016-10-19,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-miner-8-2.xml
,,0,0,,2023-06-27,2023,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-data-virtualization-language-packs-8-7-0.xml
,,0,0,,2022-06-21,2022,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-omni-healthdata-business-release-2022-2-0.xml
,,0,0,,2020-10-20,2020,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-foresight-transaction-insight-5-3-0.xml
,,0,0,,2016-10-20,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-streambase-liveview-desktop-1-5-7.xml
,,0,0,,2017-05-08,2017,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-7-9-0.xml
,,0,0,,2022-09-21,2022,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-omni-healthdata-business-release-2022-3-0.xml
,,0,0,,2016-10-20,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-streambase-liveview-desktop-2-0-0.xml
,,0,0,,2017-04-24,2017,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-7-8-1.xml
,,0,0,,2022-12-09,2022,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-omni-healthdata-business-release-2022-4-0.xml
,,0,0,,2016-10-20,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-streambase-liveview-desktop-2-0-1.xml
,,0,0,,2017-08-08,2017,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-7-10-0.xml
,,0,0,,2023-03-22,2023,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-omni-healthdata-business-release-2023-1-0.xml
,,0,0,,2015-10-20,2015,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-streambase-liveview-desktop-1-6-4.xml
,,0,0,,2017-09-07,2017,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-7-10-1.xml
,,0,0,,2023-06-12,2023,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-omni-healthdata-business-release-2023-2-0.xml
,,0,0,,2016-10-20,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-streambase-liveview-desktop-2-0-2.xml
,,0,0,,2017-11-17,2017,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-7-11-0.xml
,,0,0,,2023-09-19,2023,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-omni-healthdata-business-release-2023-3-0.xml
,,0,0,,2018-09-26,2018,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-7-12-0.xml
,,0,0,,2018-09-26,2018,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-7-13-0.xml
,,0,0,,2018-09-26,2018,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-7-14-0.xml
,,0,0,,2018-10-10,2018,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-7-14-1.xml
,,0,0,,2018-10-10,2018,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-7-11-1.xml
,,0,0,,2021-05-24,2021,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-omni-gen-3-16-0.xml
,,0,0,,,,Legacy,https://docs.tibco.com/ftp_portal/coveo/spotfire-analytics-14-0-7.xml
,,0,0,,2018-11-01,2018,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-10-0-0.xml
,,0,0,,2021-11-19,2021,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-omni-gen-4-1-0.xml
,,0,0,,,,Legacy,https://docs.tibco.com/ftp_portal/coveo/spotfire-analytics-14-5-0.xml
,,0,0,,2019-01-16,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-7-11-2.xml
,,0,0,,2021-12-22,2021,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-omni-gen-4-1-1.xml
,,0,0,,2020-10-20,2020,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-foresight-archive-and-retrieval-system-5-3-0.xml
,,0,0,,2016-06-18,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-liveview-desktop-2-0-6.xml
,,0,0,,2019-01-16,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-10-0-1.xml
,,0,0,,2022-01-12,2022,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-omni-gen-3-16-1.xml
,,0,0,,2019-02-07,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-10-1-0.xml
,,0,0,,2023-05-30,2023,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-omni-gen-4-3-0.xml
,,0,0,,2019-03-07,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-10-2-0.xml
,,0,0,,2016-08-17,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-iprocess-server-objects-net-11-4-0.xml
,,0,0,,2019-05-14,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-10-3-0.xml
,,0,0,,2016-08-17,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-iprocess-server-objects-net-11-4-1.xml
,,0,0,,2019-05-14,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-10-2-1.xml
,,0,0,,2022-08-19,2022,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-iprocess-server-objects-net-11-9-0.xml
,,0,0,,2017-05-27,2017,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-liveview-desktop-2-3-1.xml
,,0,0,,2016-08-17,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-network-analytics-1-1-1.xml
,,0,0,,2019-05-14,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-7-11-3.xml
,,0,0,,2025-05-23,2025,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-iprocess-server-objects-net-11-10-0.xml
,,0,0,,2017-08-12,2017,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-network-analytics-1-1-2.xml
,,0,0,,2019-06-05,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-7-11-4.xml
,,0,0,,2017-11-22,2017,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-liveview-desktop-2-4-0.xml
,,0,0,,2019-06-05,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-10-3-1.xml
,,0,0,,2018-02-12,2018,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-liveview-desktop-2-4-1.xml
,,0,0,,2019-06-17,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-10-4-0.xml
,,0,0,,2018-07-27,2018,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-liveview-desktop-2-5-0.xml
,,0,0,,2020-12-11,2020,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-statistica-all-servers-14-0-0.xml
,,0,0,,2019-07-23,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-7-11-5.xml
,,0,0,,2018-11-08,2018,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-liveview-desktop-2-6-0.xml
,,0,0,,2022-08-16,2022,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-statistica-all-servers-14-0-1.xml
,,0,0,,2019-07-11,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-10-3-2.xml
,,0,0,,2019-01-30,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-liveview-desktop-2-6-1.xml
,,0,0,,2023-06-20,2023,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-statistica-all-servers-14-1-0.xml
,,0,0,,2019-09-05,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-7-11-6.xml
,,0,0,,2019-05-03,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-liveview-desktop-2-6-2.xml
,,0,0,,2024-04-08,2024,Current,https://docs.tibco.com/ftp_portal/coveo/spotfire-statistica-all-servers-14-2-0.xml
,,0,0,,2020-08-05,2020,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-10-3-3.xml
,,0,0,,2020-01-07,2020,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-liveview-desktop-2-6-3.xml
,,0,0,,2025-02-26,2025,Current,https://docs.tibco.com/ftp_portal/coveo/spotfire-statistica-all-servers-14-3-0.xml
,,0,0,,2019-09-05,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-10-5-0.xml
,,0,0,,2019-11-21,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-liveview-desktop-2-7-0.xml
,,0,0,,2016-10-19,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-operations-analytics-1-1.xml
,,0,0,,2019-10-18,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-10-6-0.xml
,,0,0,,2020-01-08,2020,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-liveview-desktop-2-6-4.xml
,,0,0,,2019-12-17,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-10-6-1.xml
,,0,0,,2023-07-27,2023,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-web-query-for-ibm-i-9-2-0.xml
,,0,0,,2019-12-17,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-10-3-4.xml
,,0,0,,2023-07-27,2023,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-web-query-for-ibm-i-8207-28-14.xml
,,0,0,,2019-12-17,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-analytics-7-11-7.xml
,,0,0,,2023-07-27,2023,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-web-query-for-ibm-i-9-1-2.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-10-10-0.xml
,,0,0,,2025-11-14,2025,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-webfocus-app-studio-8207-27-0.xml
,,0,0,,2023-07-28,2023,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-web-query-for-ibm-i-9-2-1.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-10-10-1.xml
,,0,0,,2021-01-05,2021,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-statistica-estore-edition-14-0-0.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-webfocus-app-studio-8207-28-0.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-10-10-2.xml
,,0,0,,2022-08-25,2022,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-statistica-estore-edition-14-0-1.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-webfocus-app-studio-8207-28-05.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-10-10-3.xml
,,0,0,,2024-08-26,2024,Current,https://docs.tibco.com/ftp_portal/coveo/spotfire-statistica-estore-edition-14-1-0.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-webfocus-app-studio-9-0-0.xml
,,0,0,,2017-03-02,2017,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-liveview-web-1-2-0.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-11-4-0.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-webfocus-app-studio-8207-28-09.xml
,,0,0,,2017-04-03,2017,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-liveview-web-enterprise-edition-1-2-1.xml
,,0,0,,2025-07-08,2025,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-enterprise-streaming-11-2-0.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-11-4-1.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-webfocus-app-studio-9-0-1.xml
,,0,0,,2017-05-24,2017,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-liveview-web-enterprise-edition-1-3-0.xml
,,0,0,,2025-11-05,2025,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-enterprise-streaming-11-2-1.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-10-10-4.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-webfocus-app-studio-8207-28-10.xml
,,0,0,,2017-11-18,2017,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-liveview-web-enterprise-edition-1-3-1.xml
,,0,0,,2023-10-04,2023,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-data-quality-3-0-0.xml
,,0,0,,2025-12-12,2025,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-enterprise-streaming-11-1-2.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-10-10-5.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-webfocus-app-studio-8207-28-11.xml
,,0,0,,2018-01-11,2018,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-liveview-web-enterprise-edition-1-3-2.xml
,,0,0,,2023-10-04,2023,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-data-quality-3-1-0.xml
,,0,0,,2026-03-27,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-enterprise-streaming-11-1-3.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-11-4-2.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-webfocus-app-studio-9-0-2.xml
,,0,0,,2018-06-23,2018,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-liveview-web-enterprise-edition-1-4-0.xml
,,0,0,,2016-01-12,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-deployment-kit-for-apple-ipad-2-0-5.xml
,,0,0,,2023-10-04,2023,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-dq-5-0-0.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-11-8-0.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-webfocus-app-studio-8207-28-12.xml
,,0,0,,2018-11-03,2018,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-liveview-web-enterprise-edition-1-4-1.xml
,,0,0,,2015-10-20,2015,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-deployment-kit-for-apple-ipad-2-0-6.xml
,,0,0,,2023-10-04,2023,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-dq-5-1-0.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-10-10-6.xml
,,0,0,,2020-03-26,2020,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-qualification-7-8-0.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-webfocus-app-studio-9-0-3.xml
,,0,0,,2020-04-24,2020,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-liveview-web-enterprise-edition-1-5-0.xml
,,0,0,,2015-10-20,2015,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-deployment-kit-for-apple-ipad-2-0-7.xml
,,0,0,,2023-10-04,2023,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-dq-5-1-1.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-11-4-3.xml
,,0,0,,2020-03-26,2020,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-qualification-7-9-0.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-webfocus-app-studio-8207-28-13.xml
,,0,0,,2020-05-26,2020,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-liveview-web-enterprise-edition-1-6-0.xml
,,0,0,,2015-10-20,2015,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-deployment-kit-for-apple-ipad-2-0-2.xml
,,0,0,,2023-10-04,2023,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-data-quality-5-2-0.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-12-0-0.xml
,,0,0,,2020-03-26,2020,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-qualification-7-10-0.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-webfocus-app-studio-9-0-4.xml
,,0,0,,2021-10-27,2021,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-liveview-web-enterprise-edition-1-6-2.xml
,,0,0,,2015-10-20,2015,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-deployment-kit-for-apple-ipad-2-0-3.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-11-4-4.xml
,,0,0,,2020-03-26,2020,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-qualification-7-9-1.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-webfocus-app-studio-9-1-0.xml
,,0,0,,2024-08-01,2024,Current,https://docs.tibco.com/ftp_portal/coveo/spotfire-liveview-web-enterprise-edition-1-7-0.xml
,,0,0,,2015-10-20,2015,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-deployment-kit-for-apple-ipad-2-0-4.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-12-1-0.xml
,,0,0,,2017-09-07,2017,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-qualification-7-10-1.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-webfocus-app-studio-9-1-1.xml
,,0,0,,2024-10-18,2024,Current,https://docs.tibco.com/ftp_portal/coveo/spotfire-liveview-web-enterprise-edition-1-7-1.xml
,,0,0,,2016-08-17,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-deployment-kit-for-apple-ipad-2-0-9.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-12-0-1.xml
,,0,0,,2017-11-15,2017,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-qualification-7-11-0.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-webfocus-app-studio-9-2-0.xml
,,0,0,,2021-05-24,2021,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-omni-gen-dq-server-12-6-3.xml
,,0,0,,2015-10-20,2015,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-deployment-kit-for-apple-ipad-2-5-2.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-12-0-2.xml
,,0,0,,2018-03-12,2018,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-qualification-7-12-0.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-webfocus-app-studio-8207-28-14.xml
,,0,0,,2016-08-17,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-iprocess-server-objects-java-11-4-0.xml
,,0,0,,2019-05-17,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-computedb-enterprise-edition-1-1-0.xml
,,0,0,,2015-10-20,2015,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-deployment-kit-for-apple-ipad-2-5-4.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-12-2-0.xml
,,0,0,,2018-06-26,2018,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-qualification-7-13-0.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-webfocus-app-studio-9-1-2.xml
,,0,0,,2016-08-17,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-iprocess-server-objects-java-11-4-1.xml
,,0,0,,2016-02-17,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-deployment-kit-for-apple-ipad-2-5-5.xml
,,0,0,,2019-08-27,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-computedb-enterprise-edition-1-1-1.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-11-4-5.xml
,,0,0,,2018-08-17,2018,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-qualification-7-14-0.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-webfocus-app-studio-9-0-5.xml
,,0,0,,2022-08-22,2022,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-iprocess-server-objects-java-11-9-0.xml
,,0,0,,2020-01-17,2020,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-computedb-enterprise-edition-1-2-0.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-12-1-1.xml
,,0,0,,2018-11-01,2018,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-qualification-10-0-0.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-webfocus-app-studio-9-2-1.xml
,,0,0,,2025-05-23,2025,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-iprocess-server-objects-java-11-10-0.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-11-4-6.xml
,,0,0,,2019-02-04,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-qualification-10-1-0.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-webfocus-app-studio-9-2-2.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-12-0-3.xml
,,0,0,,2019-05-15,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-qualification-10-2-0.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-webfocus-app-studio-9-2-3.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-12-3-0.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-12-4-0.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-webfocus-app-studio-9-2-4.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-12-5-0.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-11-4-7.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-webfocus-app-studio-9-1-3.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop-12-0-4.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-webfocus-app-studio-9-0-6.xml
,,0,0,,2022-05-20,2022,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-dq-service-provider-dqs-add-on-5-0-0.xml
,,0,0,,,,Legacy,https://docs.tibco.com/ftp_portal/coveo/spotfire-desktop.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-webfocus-app-studio-9-2-5.xml
,,0,0,,2024-09-20,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-desktop.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-webfocus-app-studio-9-2-6.xml
,,0,0,,2025-12-29,2025,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-webfocus-app-studio-9-1-4.xml
,,0,0,,2018-10-23,2018,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-businessworks-enterprise-1-4-0.xml
,,0,0,,2018-12-18,2018,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-businessworks-enterprise-1-5-0.xml
