product_slug,product_name,product_page_url,version_count,bu,active_count,active_version_urls,archive_count,archive_zip_urls
spotfire-analytics,Spotfire Analytics,https://docs.tibco.com/products/spotfire-analytics,2,,0,,0,
spotfire-application,Spotfire Application,https://docs.tibco.com/products/spotfire-application,1,,33,https://docs.tibco.com/products/tibco-spotfire-analyst-12-0-3 | https://docs.tibco.com/products/tibco-spotfire-analyst-11-4-6 | https://docs.tibco.com/products/tibco-spotfire-analyst-12-5-0 | https://docs.tibco.com/products/tibco-spotfire-analyst-11-4-7 | https://docs.tibco.com/products/tibco-spotfire-analyst-12-0-4 | https://docs.tibco.com/products/spotfire-analyst | https://docs.tibco.com/products/spotfire-analyst-14-0-0 | https://docs.tibco.com/products/spotfire-analyst-12-0-5 | https://docs.tibco.com/products/spotfire-analyst-12-0-6 | https://docs.tibco.com/products/spotfire-analyst-12-0-7 | https://docs.tibco.com/products/spotfire-analyst-12-0-8 | https://docs.tibco.com/products/spotfire-analyst-14-0-1 | https://docs.tibco.com/products/spotfire-analyst-12-0-9 | https://docs.tibco.com/products/spotfire-analyst-14-0-2 | https://docs.tibco.com/products/spotfire-analyst-14-0-3 | https://docs.tibco.com/products/spotfire-analyst-12-0-10 | https://docs.tibco.com/products/spotfire-analyst-14-4-0 | https://docs.tibco.com/products/spotfire-application-14-5-0 | https://docs.tibco.com/products/spotfire-analyst-14-0-4 | https://docs.tibco.com/products/spotfire-analyst-12-0-11 | https://docs.tibco.com/products/spotfire-analyst-14-0-5 | https://docs.tibco.com/products/spotfire-analyst-14-4-1 | https://docs.tibco.com/products/spotfire-analyst-14-0-6 | https://docs.tibco.com/products/spotfire-analyst-14-4-2 | https://docs.tibco.com/products/spotfire-application-14-0-7 | https://docs.tibco.com/products/spotfire-application-14-6-0 | https://docs.tibco.com/products/spotfire-application-14-0-8 | https://docs.tibco.com/products/spotfire-application-14-7-0 | https://docs.tibco.com/products/spotfire-application-14-0-9 | https://docs.tibco.com/products/spotfire-application-14-6-1 | https://docs.tibco.com/products/spotfire-application-14-8-0 | https://docs.tibco.com/products/spotfire-application-14-6-2 | https://docs.tibco.com/products/spotfire-application-14-0-10,63,https://docs.tibco.com/pub/sfire-analyst/spotfire-analyst-14-3-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/spotfire-analyst-14-2-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/spotfire-analyst-14-1-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-12-4-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-12-3-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-12-2-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-12-1-1_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-12-1-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-12-0-2_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-12-0-1_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-12-0-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-11-8-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-11-7-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-11-6-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-11-5-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/spotfire-analyst-11-4-10_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/spotfire-analyst-11-4-9_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/spotfire-analyst-11-4-8_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-11-4-5_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-11-4-4_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-11-4-3_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-11-4-2_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-11-4-1_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-11-4-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-11-3-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-11-2-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-11-1-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-11-0-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-10-10-6_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-10-10-5_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-10-10-4_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-10-10-3_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-10-10-2_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-10-10-1_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-10-10-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-10-9-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-10-8-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-10-7-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-10-6-1_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-10-6-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-10-5-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-10-4-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-10-3-4_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-10-3-3_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-10-3-2_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-10-3-1_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-10-3-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-10-2-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-10-1-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-10-0-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-7-14-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-7-13-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-7-12-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-7-11-2_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-7-11-1_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-7-11-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-7-10-2_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-7-10-1_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-7-10-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-7-9-2_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-7-9-1_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-7-9-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst/tibco-spotfire-analyst-7-8-1_documentation.zip
spotfire-enterprise-runtime-for-r-server-edition,Spotfire Enterprise Runtime for R - Server Edition,https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition,77,,33,https://docs.tibco.com/products/tibco-enterprise-runtime-for-r-server-edition-1-7-9 | https://docs.tibco.com/products/tibco-enterprise-runtime-for-r-server-edition-1-15-0 | https://docs.tibco.com/products/tibco-enterprise-runtime-for-r-server-edition-1-12-3 | https://docs.tibco.com/products/tibco-enterprise-runtime-for-r-server-edition-1-16-0 | https://docs.tibco.com/products/tibco-enterprise-runtime-for-r-server-edition-1-12-4 | https://docs.tibco.com/products/tibco-enterprise-runtime-for-r-server-edition-1-7-10 | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-17-0 | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-12-5 | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-17-1 | https://docs.tibco.com/products/tibco-enterprise-runtime-for-r-server-edition | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-17-2 | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-12-6 | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-12-7 | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-17-3 | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-12-8 | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-21-0 | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-17-4 | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-22-0 | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-17-5 | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-12-9 | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-17-6 | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-21-1 | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-17-7 | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-21-2 | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-17-8 | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-23-0 | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-17-9 | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-24-0 | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-17-10 | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-23-1 | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-25-0 | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-17-11 | https://docs.tibco.com/products/spotfire-enterprise-runtime-for-r-server-edition-1-23-2,36,https://docs.tibco.com/pub/terrsrv/spotfire-enterprise-runtime-for-r-server-edition-1-20-0_documentation.zip | https://docs.tibco.com/pub/terrsrv/spotfire-enterprise-runtime-for-r-server-edition-1-19-0_documentation.zip | https://docs.tibco.com/pub/terrsrv/spotfire-enterprise-runtime-for-r-server-edition-1-18-0_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-14-0_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-13-0_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-12-2_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-12-1_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-12-0_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-11-1_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-11-0_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-10-0_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-9-2_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-9-1_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-9-0_documentation.zip | https://docs.tibco.com/pub/terrsrv/spotfire-enterprise-runtime-for-r-server-edition-1-7-11_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-7-8_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-7-7_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-7-6_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-7-5_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-7-4_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-7-3_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-7-2_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-7-1_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-7-0_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-3-8_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-3-7_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-3-6_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-3-5_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-3-4_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-3-3_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-3-2_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-3-1_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-3-0_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-2-5_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-2-4_documentation.zip | https://docs.tibco.com/pub/terrsrv/tibco-enterprise-runtime-for-r-server-edition-1-2-3_documentation.zip
spotfire-liveview-web-enterprise-edition,Spotfire LiveView™ Web Enterprise Edition,https://docs.tibco.com/products/spotfire-liveview-web-enterprise-edition,18,,2,https://docs.tibco.com/products/spotfire-liveview-web-enterprise-edition-1-7-0 | https://docs.tibco.com/products/spotfire-liveview-web-enterprise-edition-1-7-1,16,https://docs.tibco.com/pub/ldm-web/tibco-liveview-web-enterprise-edition-1-6-2_documentation.zip | https://docs.tibco.com/pub/ldm-web/tibco-liveview-web-enterprise-edition-1-6-0_documentation.zip | https://docs.tibco.com/pub/ldm-web/tibco-liveview-web-enterprise-edition-1-5-0_documentation.zip | https://docs.tibco.com/pub/ldm-web/tibco-liveview-web-enterprise-edition-1-4-1_documentation.zip | https://docs.tibco.com/pub/ldm-web/tibco-liveview-web-enterprise-edition-1-4-0_documentation.zip | https://docs.tibco.com/pub/ldm-web/tibco-liveview-web-enterprise-edition-1-3-2_documentation.zip | https://docs.tibco.com/pub/ldm-web/tibco-liveview-web-enterprise-edition-1-3-1_documentation.zip | https://docs.tibco.com/pub/ldm-web/tibco-liveview-web-enterprise-edition-1-3-0_documentation.zip | https://docs.tibco.com/pub/ldm-web/tibco-liveview-web-enterprise-edition-1-2-1_documentation.zip | https://docs.tibco.com/pub/ldm-web/tibco-liveview-web-1-2-0_documentation.zip | https://docs.tibco.com/pub/ldm-web/tibco-liveview-web-1-1-3_documentation.zip | https://docs.tibco.com/pub/ldm-web/tibco-liveview-web-1-1-2_documentation.zip | https://docs.tibco.com/pub/ldm-web/tibco-liveview-web-1-1-1_documentation.zip | https://docs.tibco.com/pub/ldm-web/tibco-liveview-web-1-1-0_documentation.zip | https://docs.tibco.com/pub/ldm-web/tibco-liveview-web-1-0-3_documentation.zip | https://docs.tibco.com/pub/ldm-web/tibco-liveview-web-1-0-2_documentation.zip
spotfire-on-kubernetes,Spotfire on Kubernetes,https://docs.tibco.com/products/spotfire-on-kubernetes,5,,5,https://docs.tibco.com/products/spotfire-on-kubernetes-6-0-0 | https://docs.tibco.com/products/spotfire-on-kubernetes-3-0-0 | https://docs.tibco.com/products/spotfire-on-kubernetes-4-0-0 | https://docs.tibco.com/products/spotfire-on-kubernetes-5-0-0 | https://docs.tibco.com/products/spotfire-on-kubernetes-4-1-0,0,
spotfire-statistica,Spotfire Statistica®,https://docs.tibco.com/products/spotfire-statistica,11,,4,https://docs.tibco.com/products/tibco-statistica-14-1-0 | https://docs.tibco.com/products/spotfire-statistica-14-2-0 | https://docs.tibco.com/products/spotfire-statistica-14-3-0 | https://docs.tibco.com/products/spotfire-statistica-14-4-0,7,https://docs.tibco.com/pub/stat/tibco-statistica-14-0-1_documentation.zip | https://docs.tibco.com/pub/stat/tibco-statistica-14-0-0_documentation.zip | https://docs.tibco.com/pub/stat/tibco-statistica-13-6-0_documentation.zip | https://docs.tibco.com/pub/stat/tibco-statistica-13-5-0_documentation.zip | https://docs.tibco.com/pub/stat/tibco-statistica-13-4-0_documentation.zip | https://docs.tibco.com/pub/stat/tibco-statistica-13-3-1_documentation.zip | https://docs.tibco.com/pub/stat/tibco-statistica-13-3-0_documentation.zip
spotfire-statistica-all-servers,Spotfire Statistica® - All Servers,https://docs.tibco.com/products/spotfire-statistica-all-servers,6,,4,https://docs.tibco.com/products/tibco-statistica-all-servers-14-1-0 | https://docs.tibco.com/products/spotfire-statistica-all-servers-14-2-0 | https://docs.tibco.com/products/spotfire-statistica-all-servers-14-3-0 | https://docs.tibco.com/products/spotfire-statistica-all-servers-14-4-0,2,https://docs.tibco.com/pub/stat-all-servers/tibco-statistica-all-servers-14-0-1_documentation.zip | https://docs.tibco.com/pub/stat-all-servers/tibco-statistica-all-servers-14-0-0_documentation.zip
spotfire-statistica-estore-edition,Spotfire Statistica® - Estore Edition,https://docs.tibco.com/products/spotfire-statistica-estore-edition,3,,1,https://docs.tibco.com/products/spotfire-statistica-estore-edition-14-1-0,2,https://docs.tibco.com/pub/stat-estore/tibco-statistica-estore-edition-14-0-1_documentation.zip | https://docs.tibco.com/pub/stat-estore/tibco-statistica-estore-edition-14-0-0_documentation.zip
spotfire-statistica-integration,Spotfire Statistica® Integration,https://docs.tibco.com/products/spotfire-statistica-integration,3,,3,https://docs.tibco.com/products/spotfire-statistica-integration-14-4-0 | https://docs.tibco.com/products/spotfire-statistica-for-spotfire-analyst-14-2-0 | https://docs.tibco.com/products/spotfire-statistica-for-spotfire-analyst-14-3-0,0,
spotfire-statistica-language-packs,Spotfire Statistica® Language Packs,https://docs.tibco.com/products/spotfire-statistica-language-packs,1,,0,,0,
spotfire-statistics-services-12-0-5,Spotfire Statistics Services 12.0.5,https://docs.tibco.com/products/spotfire-statistics-services-12-0-5,1,,0,,0,
spotfire,Spotfire®,https://docs.tibco.com/products/spotfire,1,,0,,1,https://docs.tibco.com/pub/spotfire/tibco-spotfire-1-0-0_documentation.zip
